,,Id,Journal,Year,Volume,page1,page2,Author,Title,type,,,,
,,"[ Sarraute, 2004 #741]","Sarraute, S.; Delepina, H.; Costa Gomes, M. F.; Majer, V., Chemosphere 2004, 57, 1543-1551.",,,,,,,,,,,
,,"[ Scott, 1955 #733]","Scott, D. W.; Finke, H. L.; McCullough, J. P.; Gross, M. E.; Messerly, J. F.; Pennington, R. E.; Waddington, G., J. Am. Chem. Soc. 1955, 77, 4993-4998.",,,,,,,,,,,
,,"[ Shevelyova, 2006 #1080]","Shevelyova, M. P.; Kabo, G. J.; Blokhin, A. V.; Kabo, A. G.; Jursha, J. A.; Rajko, A. A., J. Chem. Eng. Data 2006, 51, 40-45.",,,,,,,,,,,
,,"[ Steele, 1959 #743]","Steele, L. R.; Geankoplis, C. J., AIChE Journal 1959, 5, 178-181.",,,,,,,,,,,
,,"[ Strekowski, 2005 #744]","Strekowski, R. S.; George, C., J. Chem. Eng. Data 2005, 50, 804-810.",,,,,,,,,,,
,,"[ Sutton, 1974 #745]","Sutton, C.; Calder, J. A., Environ. Sci. Technol. 1974, 8, 654-657.",,,,,,,,,,,
,,"[Sagebiel, 1992 #872]","Sagebiel, J. C.; Seiber, J. N.; Woodrow, J. E., Chemosphere 1992, 25, 1763-1768.",,,,,,,,,,,
,,"[Sakamoto, 2004 #689]","Sakamoto, M.; Tsutsumi, T., J. Chrom. A 2004, 1028, 63-74.",,,,,,,,,,,
,,"[Sandler, 1996 #401]","Sandler, S. I., Fl. Phase Eq. 1996, 116, 343-353.",,,,,,,,,,,
,,"[Sanemasa, 1982 #873]","Sanemasa, I.; Araki, M.; Deguchi, T.; Nagai, H., Bulletin of the Chemical Society of Japan 1982, 55, 1054-1062.",,,,,,,,,,,
,,"[Santl, 1994 #874]","Santl, H.; Brandsch, R.; Gruber, L., Chemosphere 1994, 29, 2209-2214.",,,,,,,,,,,
,,"[Sanusi, 1999 #403]","Sanusi, A.; Millet, M.; Mirabel, P.; Wortham, H., Atmos. Environ. 1999, 33, 4941-4951.",,,,,,,,,,,
,,"[Sarotti, 2009 #904]","Sarotti, A. M.; Pellegrinet, S. C., J. Org. Chem. 2009, 74, 7254-7260.",,,,,,,,,,,
,,"[Sarraute, 2008 #836]","Sarraute, S.; Mokbel, I.; Costa Gomes, M. F.; Majer, V.; Jose, J., Atmos. Environ. 2008, 42, 4724-4734.",,,,,,,,,,,
,,"[Scatchard, 1938 #796]","Scatchard, G.; Hamer, W. J.; Wood, S. E., J. Am. Chem. Soc. 1938, 60, 3061-3070.",,,,,,,,,,,
,,"[Scharlin, 1994 #405]","Scharlin, P.; Battino, R., Fl. Phase Eq. 1994, 94, 137-147.",,,,,,,,,,,
,,"[Schmitt, 1996 #694]","Schmitt, P.; Garrison, A. W.; Freitag, D.; Kettrup, A., J. Chrom. A 1996, 723, 169-177.",,,,,,,,,,,
,,"[Schoene, 1985 #647]","Schoene, K.; Steinhanses, J., Fresenius Journal of Analytical Chemistry 1985, 321, 538-543.",,,,,,,,,,,
,,"[Schreiner, 2009 #912]","Schreiner, E.; Nair, N. N.; Marx, D., J. Am. Chem. Soc. 2009, 131, 13668-13675.",,,,,,,,,,,
,,"[Schulte, 1970 #648]","Schulte, K. E.; Rohdewald, P.; Baumeister, M., Pharmazie 1970, 25, 762-768.",,,,,,,,,,,
,,"[Schuurmann, 2000 #411]","Schuurmann, G., Journal of Computational Chemistry, 21, 17-34 2000, 21, 17-34.",,,,,,,,,,,
,,"[Schwarz, 1977 #875]","Schwarz, F. P.; Wasik, S. P., J. Chem. Eng. Data 1977, 22, 270-273.",,,,,,,,,,,
,,"[Serpinski, 1958 #968]","Serpinski, V. V.; Voitkevich, S. A.; Liuvosits, N. I., Trudi Vsesoyuzni Nauchno-Issledovatelskii Institut Sinteticheskikh i Naturalnikh Dushistykh Veshches 1958, 4, 125-130.",,,,,,,,,,,
,,"[Serpinski, 1958 #970]","Serpinski, V. V.; Voitkevich, S. A.; Liuvosits, N. I., Zhurnal Fizicheskoi Khimii 1958, 30, 177-183.",,,,,,,,,,,
,,"[Shen, 2005 #45]","Shen, L.; Wania, F., J. Chem. Eng. Data 2005, 50, 742-768.",,,,,,,,,,,
,,"[Shevelyova, 2006 #1079]","Shevelyova, M. P.; Zaitsau, D. H.; Paulechka, Y. U.; Kabo, G. J.; Verevkin, S. P., J. Chem. Eng. Data 2006, 51, 1946-1952.",,,,,,,,,,,
,,"[Shibusawa, 1977 #699]","Shibusawa, T.; Saito, T.; Hamayose, T., Nihon Kagaku Kaishi 1977, 77, 264-271.",,,,,,,,,,,
,,"[Shiu, 1986 #876]","Shiu, W. Y.; Mackay, D., J. Phys. Chem. Ref. Data. 1986, 15, 911-929.",,,,,,,,,,,
,,"[Shiu, 1988 #877]","Shiu, W. Y.; Doucette, W.; Gobas, F.; Andren, A.; Mackay, D., Environ. Sci. Technol. 1988, 22, 651-658.",,,,,,,,,,,
,,"[Shunthirasingham, 2007 #420]","Shunthirasingham, C.; Lei, Y. D.; Wania, F., Environ. Sci. Technol. 2007, 41, 3807-3814.",,,,,,,,,,,
,,"[Simonin, 1999 #837]","Simonin, J. P., Fl. Phase Eq. 1999, 165, 41-58.",,,,,,,,,,,
,,"[Smits, 2009 #951]","Smits, T.; Moor, A. C. E., Journal of Photochemistry and Photobiology B-Biology 2009, 96, 159-169.",,,,,,,,,,,
,,"[Smyrl, 1980 #673]","Smyrl, T. G.; LeMaguer, M., J. Chem. Eng. Data 1980, 25, 150-152.",,,,,,,,,,,
,,"[Southworth, 1979 #878]","Southworth, G. R.; Beauchamp, J. J.; Schmieder, P. K., Bull. Env. Contam. Toxicol. 1979, 23, 073-078.",,,,,,,,,,,
,,"[Spaulding, 2002 #797]","Spaulding, R. S.; Talbot, R. W.; Charles, M. J., Environ. Sci. Technol. 2002, 36, 1798-1808.",,,,,,,,,,,
,,"[Steele, 1990 #31]","Steele, W. V.; Chirico, R. D.; Nguyen, A.; Hossenlop, I. A. S. N. K., AIChE Symposium Series 1990, 86, 138-154.",,,,,,,,,,,
,,"[Stewart, 2007 #937]","Stewart, J. J., Journal of Molecular Modeling 2007, 13, 1173-1213.",,,,,,,,,,,
,,"[Straver, 2005 #435]","Straver, E. J. M.; de Loos, T. W., J. Chem. Eng. Data 2005, 50, 1171-1176.",,,,,,,,,,,
,,"[Stymiest, 2008 #932]","Stymiest, J. L.; Bagutski, V.; French, R. M.; Aggarwal, V. K., Nature 2008, 456, 778-782.",,,,,,,,,,,
,,"[Suleiman, 1994 #1036]","Suleiman, D.; Eckert, C. A., J. Chem. Eng. Data 1994, 39, 692-696.",,,,,,,,,,,
,,"[Sung, 1996 #650]","Swain, H. A. J.; Kwan, C.; Sung, H., J. Phys. Chem. 1980, 84, 1347-1349.",,,,,,,,,,,
,,"[Sung, 2008 #940]","Sung, K.; Zhuang, B. R.; Huang, P. M.; Jhong, S. W., J. Org. Chem. 2008, 73, 4027-4033.",,,,,,,,,,,
,,"[Swain, 1980 #649]","Sung, N.; Lee, G.; Kim, Y.; Kim, D., Hanguk Nonghwa Hakhoechi 1996, 39, 70-76.",,,,,,,,,,,
,,"[Szterner, 2008 #798]","Szterner, P., J. Chem. Eng. Data 2008, 53, 1738-1744.",,,,,,,,,,,
,,,"Sears, G. W.; Hopke, E. R., J. Am. Chem. Soc. 1949, 71, 1632-1634.",,,,,,,,,,,
,,,"Seyfioglu, R.; Odabasai, M., Environ. Monit. Assess. 2007, 128, 343-349.",,,,,,,,,,,
,,,"Shaffer, D. L.; Daubert, T. E., Anal. Chem. 1969, 41, 1585-1589.",,,,,,,,,,,
,,,"Shalmashi, A.; Eliassi, A., J. Chem. Eng. Data 2008, 53, 199-200.",,,,,,,,,,,
,,,"Shepson, P. B.; Mackay, E.; Muthuramu, K., Environ. Sci. Technol. 1996, 30, 3618-3623.",,,,,,,,,,,
,,,"Shimizu, T.; Ohkubo, S.; Kimura, M.; Tabata, I.; Hori, T., J. Soc. Dyers Colour. 1987, 103, 132-137.",,,,,,,,,,,
,,,"Shoeib, M.; Harner, T., Environ. Toxicol. Chem. 2002, 21, 984-990.",,,,,,,,,,,
,,,"Shoeib, M.; Harner, T.; Ikonomou, M.; Kannan, K., Environ. Sci. Technol. 2004, 38, 1313-1320.",,,,,,,,,,,
,,,"Shoji, R.; Miyazaki, T.; Nishimiya, T., Journal of Environmental Science and Health A 2003, 38, 2807-2823.",,,,,,,,,,,
,,,"Shunthirasingham, C.; Lei, Y. D.; Wania, F., Environ. Sci. Technol. 2007, 41, 3807-3814.",,,,,,,,,,,
,,,"Simpson, C. D.; Wilcock, R. J.; Smith, T. J.; Wilkins, A. L.; Langdon, A. G., Bull. Env. Contam. Toxicol. 1995, 55, 149-153.",,,,,,,,,,,
,,,"Sitzmann, M. E.; Foti, S. C., J. Chem. Eng. Data 1975, 20, 53-55.",,,,,,,,,,,
,,,"Small, P. A.; Small, K. W.; Cowley, P., Trans. Faraday Soc. 1948, 44, 810-816.",,,,,,,,,,,
,,,"Snider, J. R.; Dawson, G. A., Journal of Geophysical Research 1985, 90, 3797-3805.",,,,,,,,,,,
,,,"Sorensen, P. B.; Bruggemann, R.; Carlsen, L.; Mogensen, B. B.; Kreuger, J.; Pudenz, S., Environ. Toxicol. Chem. 2003, 22, 661-670.",,,,,,,,,,,
,,,"Spencer, W. F., Residue Reviews 1975, 0, 91-117.",,,,,,,,,,,
,,,"Spencer, W. F.; Cliath, M. M., Environ. Sci. Technol. 1969, 3, 670-674.",,,,,,,,,,,
,,,"Spencer, W. F.; Cliath, M. M., J. Agric. Food. Chem. 1970, 18, 529-530.",,,,,,,,,,,
,,,"Spencer, W. F.; Cliath, M. M., J. Agric. Food. Chem. 1972, 20, 645-649.",,,,,,,,,,,
,,,"Spencer, W. F.; Farmer, W. J.; Cliath, M. M., Residue Reviews 1973, 0, 1-47.",,,,,,,,,,,
,,,"Spencer, W. F.; Grover, R.; Farmer, W. J.; Shoup, T. D., Weed Science 1978, 26, 505-508.",,,,,,,,,,,
,,,"Spencer, W. F.; Shoup, T. D.; Cliath, M. M.; Farmer, W. J.; Haque, R., J. Agric. Food. Chem. 1979, 27, 273-278.",,,,,,,,,,,
,,"{Staudinger, 2001 #440}","Staudinger, J.; Roberts, P. V., Chemosphere 2001, 44, 561-576.",,,,,,,,,,,
,,,"Steele, W. V.; Chirico, R. D.; Knipmeyer, S. E.; Nguyen, A., J. Chem. Eng. Data 1997, 42, 1021-1036.",,,,,,,,,,,
,,,"Stephenson, R., Journal of Chemical and Engineering Data, 37, 80-95, 1992 1992, 37, 80-95.",,,,,,,,,,,
,,,"Stevens, P. J. G.; Baker, E. A.; Anderson, N. H., Pestic. Sci. 1988, 24, 31-53.",,,,,,,,,,,
,,,"Straver, E. J. M.; de Loos, T. W., J. Chem. Eng. Data 2005, 50, 1171-1176.",,,,,,,,,,,
,,,"Su, Y.; Lei, Y. D.; Daly, D. L.; Wania, F., J. Chem. Eng. Data 2002, 47, 449-455.",,,,,,,,,,,
,,,"Surovy, J.; Oveckova, J.; Graczova, E., Collect. Czech. Chem. Commun. 1990, 55, 1457-1463.",,,,,,,,,,,
,,,"Szeto, S. Y.; Sundaram, K. M. S., J. Agric. Food. Chem. 1982, 30, 1032-1035.",,,,,,,,,,,
,,,"Szterner, P.; Kaminski, M.; Zielenkiewiczm, A., J.Chem. Thermodynam. 2002, 34, 1005-1012.",,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Binder T,,,,,,,,,,,,,,
,,,"Tabai, S.; Rogalski, M.; Solimando, R.; Malanowski, S. K., J. Chem. Eng. Data 1997, 42, 1147-1150.",,,,,,,,,,,
,,,"ten Huschler, T.; van der Velde, L. E.; Bruggeman, W. A., Environ. Toxicol. Chem. 1992, 11, 1595-1603.",,,,,,,,,,,
,,"[Thuens, 2008 #446]","Thuens, S.; Dreyer, A.; Sturm, R.; Temme, C.; Ebinghaus, R., J. Chem. Eng. Data 2008, 53, 223-227.",,,,,,,,,,,
,,"[Tomasi, 1997 #447]","Tomasi, J.; Cances, E.; Mennucci, B., Journal of Chemical Physics 1997, 107, 3032-3041.",,,,,,,,,,,
,,"[Tomasi, 1994 #443]","Tomasi, J.; Persico, M., Chem. Rev. 1994, 108, 2027 - 2094.",,,,,,,,,,,
,,"[Tommila, 1969 #448]","Tommila, E.; Lindell, E.; Virtalaine, M. L.; Laakso, R., Suomen Kemistilehti B 1969, 42, 95-104.",,,,,,,,,,,
,,"[Tremp, 1993 #449]","Tremp, J.; Mattrel, P.; Fingler, S.; Giger, W., Water 1993, 68, 113-123.",,,,,,,,,,,
,,"[Treves, 2001 #450]","Treves, K.; Shragina, L.; Rudich, Y., Atm. Environ. 2001, 35, 5843-5854.",,,,,,,,,,,
,,"[Truong, 1995 #451]","Truong, T. N.; Stefanovich, E. V., Journal of Physical Chemistry 1995, 99, 14700-14706.",,,,,,,,,,,
,,"[Tsuzuki, 2000 #452]","Tsuzuki, M., Environ. Toxicol. Chem. 2000, 19, 1717-1726.",,,,,,,,,,,
,,"[ Tan, 1994 #732]","Tan, Z. C.; Raphael, S., Science in China - Series b: Chemistry 1994, 37, 641-652.",,,,,,,,,,,
,,"[ Taylor, 1976 #734]","Taylor, J. W.; Crookes, R. J., J.  Chem. Soc. 1976, 72, 723-730.",,,,,,,,,,,
,,"[ Temprado, 2008 #735]","Temprado, M.; Roux, M. V.; Jimenez, P.; Foces-Foces, C.; Notario, R., Journal of Physical Chemistry A 2008, 112, 10378-10385.",,,,,,,,,,,
,,"[ Terenzi, 1994 #736]","Terenzi, L.; Piacente, V., Thermochimica Acta 1994, 235, 61-66.",,,,,,,,,,,
,,"[ Tittlemier, 2004 #746]","Tittlemier, S. A.; Braekevelt, Z. E.; Halldorson, T.; Reddy, C. M.; Norstrom, R. J., Chemosphere 2004, 57, 1373-1381.",,,,,,,,,,,
,,"[ Torres, 1995 #737]","Torres, L. A.; Gudino, R.; Sabbah, R.; Guardado, J. A., J.Chem. Thermodynam. 1995, 27, 1261-1266.",,,,,,,,,,,
,,"[ Tsuruoka, 1968 #700]","Tsuruoka, S.; Kojima, H., Seni Gakkaishi 1968, 24, 35-42.",,,,,,,,,,,
,,"[Taft, 1985 #879]","Taft, R. W.; Abraham, M. H.; Doherty, R. M.; Kamlet, M. J., Nature 1985, 313, 384-386.",,,,,,,,,,,
,,"[Takagishi, 1967 #651]","Takagishi, T.; Katayama, A.; Konishi, K.; Kuroki, N., Kolloid-Zeitschrift und Zeitschrift fur Polymere 1967, 232, 693-699.",,,,,,,,,,,
,,"[Tang, 1991 #982]","Tang, I. N.; Munkelwitz, H. R., J. Coll. Interface Sci. 1991, 141, 109-135.",,,,,,,,,,,
,,"[Terdale, 2008 #838]","Terdale, S. S.; Dagade, D. H.; Patil, K. J., Journal of Molecular Liquids 2008, 139, 61-71.",,,,,,,,,,,
,,"[Terres, 1955 #969]","Terres, E.; Gebert, F.; Hulsemann, H.; Petereit, H.; Toepsch, H.; Ruppert, W., Brennstoff-Chemie 1955, 36, 272-274.",,,,,,,,,,,
,,"[Tewari, 1982 #960]","Tewari, Y. B.; Miller, M. M.; Wasik, S. P.; Martire, D. E., J. Chem. Eng. Data 1982, 27, 451-454.",,,,,,,,,,,
,,"[Tewari, 1996 #799]","Tewari, Y. B.; Goldberg, R. N., J.Chem. Thermodynam. 1996, 28, 1127-1144.",,,,,,,,,,,
,,"[Thomas, 1980 #972]","Thomas, L. H.; Smith, H.; Davies, G. H., Journal of Chemical Technology and Biotechnology 1980, 30, 476-480.",,,,,,,,,,,
,,"[To, 1999 #986]","To, E. C. H.; Davies, J. V.; Tucker, M.; Westh, P.; Trandum, C.; Suh, K. S. H.; Koga, Y., J. Soln. Chem. 1999, 28, 1137-1157.",,,,,,,,,,,
,,"[Tommila, 1969 #979]","Tommila, E.; Airo, E., Suomen Kemistelehti B 1969, 42, 104-106.",,,,,,,,,,,
,,"[Triana, 2009 #1015]","Triana, M. T.; Reyes, A. C.; Jimenez-Kairuz, A. F.; Manzo, R. H.; Martinez, F., J. Soln. Chem. 2009, 38, 73-81.",,,,,,,,,,,
,,"[Tse, 1992 #690]","Tse, G.; Orbey, H.; Sandler, S. I., Environ. Sci. Technol. 1992, 26, 2017-2022.",,,,,,,,,,,
,,"[Tucker, 1993 #652]","Tucker, E. E.; Christian, S. D., J. Soln. Chem. 1993, 22, 1085-1097.",,,,,,,,,,,
,,"[Turgut, 2004 #653]","Turgut, C.; Newby, B.; Cutright, T. J., Environmental Science and Pollution Research International 2004, 11, 7-10.",,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Binder V-Z,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"[Valderrama, 2006 #460]","Valderrama, J. O.; Robles, P. A.; de la Fuente, J. C., J. Chem. Eng. Data 2006, 51, 1783-1787.",,,,,,,,,,,
,,"[van Roon, 2002 #738]","van Roon, A.; Parsons, J. R.; Govers, H. A. J., Journal of Chromatography A 2002, 955, 105-115.",,,,,,,,,,,
,,"[van Roon, 2005 #459]","van Roon, A.; Parsons, J. R.; te Kloeze, A. M.; Govers, H. A. J., Chemosphere 2005, 61, 599-609.",,,,,,,,,,,
,,"[Vecchio, 2007 #461]","Vecchio, S.; Brunetti, R., J. Chem. Eng. Data 2007, 52, 1585-1594.",,,,,,,,,,,
,,"[Verevkin, 1995 #1078]","Verevkin, S.; Beckhaus, H.; Ruchardt, C., Thermochimica Acta 249 1-11 1995 1995, 249, 1-11.",,,,,,,,,,,
,,"[Verevkin, 1996 #654]","Verevkin, S. P.; Peng, W. H.; Beckhaus, H. D.; Ruchardt, C., Structural Chemistry 1996, 7, 397-404.",,,,,,,,,,,
,,"[Verevkin, 1999 #1077]","Verevkin, S.; Ebenhoch, J., Structural Chemistry, 10, 401-409 1999, 10, 401-409.",,,,,,,,,,,
,,"[Verevkin, 1999 #839]","Verevkin, S. P., Physical Chemistry Chemical Physics 1999, 1, 127-131.",,,,,,,,,,,
,,"[Verevkin, 2006 #453]","Verevkin, S. P.; Kozlova, S. A.; Emel'yanenko, V. N.; Nikitin, E. D.; Popov, A. P.; Krasnykh, E. L., J. Chem. Eng. Data 2006, 51, 1896-1905.",,,,,,,,,,,
,,"[Verevkin, 2006 #454]","Verevkin, S. P., J.Chem. Thermodynam. 2006, 28, 1111-1123.",,,,,,,,,,,
,,"[Verevkin, 2006 #464]","Verevkin, S. P.; Krasnykh, E. L.; Koutek, B.; Doubsky, J., J.Chem. Thermodynam. 2006, 38, 717-723.",,,,,,,,,,,
,,"[Verevkin, 2007 #748]","Verevkin, S. P.; Emel'yanenko, V. N., J. Chem. Eng. Data 2007, 52, 499-510.",,,,,,,,,,,
,,"[Verevkin, 2008 #1004]","Verevkin, S. P.; Emel'yanenko, V. N.; Toktonov, A. V.; Chernyak, Y.; Schaffner, B.; Borner, A., J.Chem. Thermodynam. 2008, 40, 1428-1432.",,,,,,,,,,,
,,"[Verevkin, 2008 #1038]","Verevkin, S. P.; Toktonov, A. V.; Chernyak, Y.; Schaffner, B.; Borner, A., Fl. Phase Eq. 2008, 268, 1-6.",,,,,,,,,,,
,,"[Verevkin, 2008 #800]","Verevkin, S. P.; Kozlova, S. A., Thermochimica Acta 2008, 471, 33-42.",,,,,,,,,,,
,,"[Verevkn, 2007 #465]","Verevkn, S. P.; Emel'yanenko, V. N., J. Chem. Eng. Data 2007, 52, 499 -510.",,,,,,,,,,,
,,"[Vitenberg, 1975 #880]","Vitenberg, A. G.; Ioffe, B. V.; Dimitrova, Z.; Butaeva, I. L., Journal of Chromatography 1975, 112, 319-327.",,,,,,,,,,,
,,"[Walsh, 1992 #655]","Walsh, P.; Brimblecombe, P.; Creaser, C.; Foxall, C.; Olphert, R., Journal of Aerosol Science 1992, 23, S877-S880.",,,,,,,,,,,
,,"[Wang, 1984 #656]","Wang, C. H.; Dolbneva, Y. Y.; Dikii, M. A.; Chuchmarev, S. K., Zhurnal Fizicheskoi Khimii 1984, 58, 2937-2940.",,,,,,,,,,,
,,"[Wang, 2007 #467]","Wang, J.; Krudy, G.; Hou, T.; Zhang, W.; Holland, G.; Xu, X., J. Chem. Inf. Model. 2007, 47, 1395-1404.",,,,,,,,,,,
,,"[Wang, 2007 #902]","Wang, J.; Krudy, G.; Hou, T.; Zhang, W.; Holland, G.; Xu, X., Journal of Chemical Information and Modeling 2007, 47, 1395-1404.",,,,,,,,,,,
,,"[Ward, 1968 #468]","Ward, T. M.; Weber, J. B., J. Agric. Food. Chem. 1968, 16, 959-961.",,,,,,,,,,,
,,"[Warneck, 2007 #469]","Warneck, P., Chemosphere 2007, 69, 347-361.",,,,,,,,,,,
,,"[Warner, 1985 #881]","Warner, M. J.; Weiss, R. F., Deep Sea Research 1985, 32, 1485-1497.",,,,,,,,,,,
,,"[Wasik, 1970 #882]","Wasik, S. P.; Tsang, W., Journal of Physical Chemistry 1970, 74, 2970-2976.",,,,,,,,,,,
,,"[Watanabe, 1993 #883]","Watanabe, T., Journal of Pesticide Science 1993, 18, 201-209.",,,,,,,,,,,
,,"[Wauchope, 1972 #1037]","Wauchope, R. D.; Haque, R., Can. J. Chem. 1972, 50, 133-138.",,,,,,,,,,,
,,"[Weber, 1980 #657]","Weber, J. B., Weed Science 1980, 28, 467-474.",,,,,,,,,,,
,,"[Webster, 1985 #884]","Webster, G. R. B.; Friesen, K. J.; Sarna, L. P.; Muir, D. C. G., Chemosphere 1985, 14, 609-622.",,,,,,,,,,,
,,"[Weidenhamer, 1993 #739]","Weidenhamer, J. D.; Macias, F. A.; Fischer, N. H.; Williamson, G. B., Journal of Chemical Ecology 1993, 19, 1799-1807.",,,,,,,,,,,
,,"[Weil, 1974 #989]","Weil, L.; Dure, G.; Quentin, K., Zeitschrift fuer Wasser und Abwasser  Forschung 1974, 7, 169-175.",,,,,,,,,,,
,,"[Wells, 1986 #470]","Wells, D.; Grayson, B. T.; Langner, E., Pestic. Sci. 1986, 17, 473-476.",,,,,,,,,,,
,,"[Werner, 1952 #455]","Werner, A. C., Ind. Eng. Chem. 1952, 44, 2736-2740.",,,,,,,,,,,
,,"[Westcott, 1981 #471]","Westcott, J. W.; Bidleman, T. F., JOURNAL OF CHROMATOGRAPHY 1981, 210, 331-336.",,,,,,,,,,,
,,"[Westergren, 2007 #801]","Westergren, J.; Lindfors, L.; Hoglund, T.; Luder, K.; Nordholm, S.; Kjellander, R., Journal of Physical Chemistry B 2007, 111, 1872-1882.",,,,,,,,,,,
,,"[Westh, 1998 #963]","Westh, P.; Haynes, C. A.; Koga, Y., Journal of Physical Chemistry B 1998, 102, 4982-4987.",,,,,,,,,,,
,,"[White, 1967 #472]","White, E. T., J. Chem. Eng. Data 1967, 12, 285-289.",,,,,,,,,,,
,,"[Wightman, 1999 #473]","Wightman, P. G.; Fein, J. B., APPLIED GEOCHEMISTRY 1999, 14, 319-331.",,,,,,,,,,,
,,"[Williams, 2009 #1006]","Williams, B. R.; Butrow, A. B.; Samuels, A. C.; Miles, R. W.; Hulet, M., J. Chem. Eng. Data 2009, 54, 60-63.",,,,,,,,,,,
,,"[Wolfenden, 1976 #482]","Wolfenden, R., J. Am. Chem. Soc. 1976, 98, 1987-1988.",,,,,,,,,,,
,,"[Wolfenden, 1978 #456]","Wolfenden, R., Biochem. 1978, 17, 201-204.",,,,,,,,,,,
,,"[Wolfenden, 1981 #474]","Wolfenden, R.; Cullis, P. M., Biochem. 1981, 20, 3024-3028.",,,,,,,,,,,
,,"[Wolfenden, 1981 #478]","Wolfenden, R.; Andersson, L.; Cullis, P. M.; Southgate, C. C. B., Biochem. 1981, 20, 849-855.",,,,,,,,,,,
,,"[Wolfenden, 1983 #480]","Wolfenden, R.; Williams, R., J. Am. Chem. Soc. 1983, 105, 1028-1031.",,,,,,,,,,,
,,"[Wolfenden, 1983 #481]","Wolfenden, R.; Bone, R.; Cullis, P., J. Am. Chem. Soc. 1983, 105, 1339-1343.",,,,,,,,,,,
,,"[Wolfenden, 1987 #479]","Wolfenden, R.; Liang, Y. L.; Matthews, M.; Williams, R., J. Am. Chem. Soc. 1987, 109, 463-466.",,,,,,,,,,,
,,"[Wolfenden, 1988 #475]","Wolfenden, R.; Liang, Y. L., JOURNAL OF BIOLOGICAL CHEMISTRY 1988, 263, 8022-8026.",,,,,,,,,,,
,,"[Wolfenden, 1991 #476]","Wolfenden, R.; Gibbs, P. R.; Radzicka, A., J. Am. Chem. Soc. 1991, 113, 4714-4715.",,,,,,,,,,,
,,"[Wolfenden, 1991 #477]","Wolfenden, R.; Liang, Y. L., BIOORGANIC CHEMISTRY 1991, 19, 152-156.",,,,,,,,,,,
,,"[Shih, 1998 #483]","Shih, P.; Pederson, L. G.; Gibbs, P. R.; Wolfenden, R., J. Mol. Biol. 1998, 280, 421-430.",,,,,,,,,,,
,,"[Woodrow, 1997 #485]","Woodrow, J. E.; Seiber, J. N.; Baker, L. W., Environ. Sci. Technol. 1997, 31, 523-529.",,,,,,,,,,,
,,"[Woodrow, 2001 #484]","Woodrow, J. E.; Seiber, J. N.; Dary, C., J. Agric. Food. Chem. 2001, 49, 3841-3846.",,,,,,,,,,,
,,"[Worthington, 2007 #486]","Worthington, E. K.; Wade, E. A., Atm. Environ. 2007, 41, 5510-5515.",,,,,,,,,,,
,,"[Wu, 1998 #658]","Wu, J.; Toda, K.; Tanaka, A.; Sanemasa, I., Bull. Chem. Soc. Jpn. 1998, 71, 1615-1618.",,,,,,,,,,,
,,"[Wu, 2005 #698]","Wu, Z.; Ondruschka, B., Journal of Physical Chemistry A 2005, 109, 6521-6526.",,,,,,,,,,,
,,"[Wu, 2005 #747]","Wu, R.; McMahon, T. B., Can. J. Chem. 2005, 83, 1978-1993.",,,,,,,,,,,
,,"[Xia, 2008 #749]","Xia, Q.; Zhang, F. B.; Zhang, G. L.; Ma, J. C.; Zhao, L., J. Chem. Eng. Data 2008, 53, 838-840.",,,,,,,,,,,
,,"[Xie, 2002 #457]","Xie, L.; Liu, H., JOURNAL OF COMPUTATIONAL CHEMISTRY 2002, 23, 1404-1408.",,,,,,,,,,,
,,"[Xie, 2004 #487]","Xie, Z.; Le Calve, S.; Feigenbrugel, V.; Preuss, T. G.; Vinken, R.; Ebinghaus, R.; Ruck, W., Atmos. Environ. 2004, 38, 4859-4868.",,,,,,,,,,,
,,"[Yaffe, 2003 #488]","Yaffe, D.; Cohen, Y.; Espinosa, G.; Arena, A.; Giralt, F., JOURNAL OF CHEMICAL INFORMATION AND COMPUTER SCIENCES 2003, 43, 85-112.",,,,,,,,,,,
,,"[Yagasaki, 2009 #949]","Yagasaki, T.; Saito, S., Accounts of Chemical Research 2009, 42, 1250-1258.",,,,,,,,,,,
,,"[Yalkowsky, 1983 #802]","Yalkowsky, S. H.; Valvani, S. C.; Roseman, T. J., J. Pharm. Sci. 1983, 72, 866-870.",,,,,,,,,,,
,,"[Yan, 2008 #803]","Yan, W.; Suppes, G. J., J. Chem. Eng. Data 2008, 53, 2033-2040.",,,,,,,,,,,
,,"[Yang, 2009 #939]","Yang, M. T.; Woerpel, K. A., J. Org. Chem. 2009, 74, 545-553.",,,,,,,,,,,
,,"[Yanson, 1974 #973]","Yanson, I. K.; Verkin, B. I.; Shklyarevskii, O. I.; Terplitskii, A. B., Studia Biophysica 1974, 46, 29-44.",,,,,,,,,,,
,,"[Yao, 2002 #490]","Yao, X.; Liu, M.; Zhang, X.; Hu, Z.; Fan, B., Anal. Chim. Acta 2002, 462, 101-117.",,,,,,,,,,,
,,"[Yaws, 2003 #1009]","Yaws, C. L.; Bajaj, P.; Singh, H.; Pike, R. W., Chemical Engineering 2003, 110, 60-64.",,,,,,,,,,,
